age,fnlwgt,education,relationship,race,sex,income,education_num,marital_status,capital_gain,capital_loss,hours_per_week,REP_native_country,REP_occupation,REP_workclass,_dataobs_
24,61737,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,40,United-States,Prof-specialty,State-gov,15169
61,226297,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,40,United-States,Exec-managerial,Private,15180
68,99491,Some-college,Not-in-family,White,Female,<=50K,10,Widowed,0,0,20,United-States,Other-service,Private,15196
24,52262,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,40,United-States,Machine-op-inspct,Private,15218
25,161027,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,5178,0,40,United-States,Tech-support,Private,15276
31,202729,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,50,United-States,Transport-moving,Private,15295
54,392286,Assoc-acdm,Husband,White,Male,>50K,12,Married-civ-spouse,0,0,50,United-States,Sales,Self-emp-not-inc,15297
42,119207,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,48,United-States,Exec-managerial,Self-emp-not-inc,15298
21,301199,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,40,United-States,Machine-op-inspct,Private,15317
53,82646,Doctorate,Not-in-family,White,Female,>50K,16,Divorced,0,0,55,United-States,Exec-managerial,Private,15321
36,239074,Assoc-acdm,Husband,White,Male,<=50K,12,Married-civ-spouse,0,0,40,United-States,Other-service,Federal-gov,15323
18,133055,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,30,United-States,Other-service,Private,15330
38,20308,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,40,United-States,Other-service,Private,15338
17,634226,10th,Own-child,White,Female,<=50K,6,Never-married,0,0,17,United-States,,,15351
39,147548,HS-grad,Husband,White,Male,<=50K,9,Never-married,0,0,40,United-States,Craft-repair,Private,15378
67,105216,Some-college,Not-in-family,White,Female,<=50K,10,Widowed,0,0,16,United-States,Prof-specialty,Private,15379
36,293528,Assoc-voc,Not-in-family,White,Female,<=50K,11,Never-married,0,0,3,United-States,Tech-support,Private,15413
46,428405,Bachelors,Husband,White,Male,>50K,13,Divorced,0,0,40,United-States,Exec-managerial,Private,15416
57,106103,Some-college,Husband,White,Male,>50K,10,Never-married,0,0,60,United-States,Tech-support,Self-emp-inc,15421
33,186824,Assoc-voc,Husband,White,Male,<=50K,11,Never-married,0,0,40,United-States,Sales,Private,15422
20,219266,HS-grad,Own-child,White,Female,<=50K,9,Married-civ-spouse,0,0,36,,Prof-specialty,Private,15445
64,119506,HS-grad,Not-in-family,White,Female,<=50K,9,Divorced,0,0,15,United-States,Other-service,Private,15453
36,162302,Some-college,Not-in-family,White,Female,<=50K,10,Never-married,0,0,35,United-States,Adm-clerical,Private,15455
56,346033,9th,Not-in-family,White,Male,<=50K,5,Divorced,0,0,40,United-States,Adm-clerical,Private,15459
22,244771,11th,Unmarried,Black,Female,<=50K,7,Separated,0,0,40,United-States,,,15465
29,37933,12th,Not-in-family,Black,Female,<=50K,8,Married-spouse-absent,0,0,40,United-States,Other-service,Private,15469
42,175943,Assoc-voc,Wife,White,Female,>50K,11,Married-civ-spouse,7298,0,35,United-States,Exec-managerial,Private,15471
61,115023,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,50,United-States,Prof-specialty,Private,15478
31,204829,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,0,0,40,United-States,Machine-op-inspct,Private,15483
26,135645,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,40,United-States,Sales,Private,15531
46,170850,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,50,United-States,Sales,Self-emp-inc,15566
42,167678,11th,Husband,White,Male,<=50K,7,Married-civ-spouse,0,0,22,Ecuador,,,15581
19,63814,Some-college,Not-in-family,White,Female,<=50K,10,Never-married,0,0,18,United-States,Adm-clerical,Private,15583
60,171315,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,0,0,40,United-States,Craft-repair,Self-emp-inc,15589
30,254905,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Private,15607
29,58115,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,41,United-States,Sales,Private,15657
26,27834,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,40,United-States,Protective-serv,Local-gov,15660
60,146674,HS-grad,Not-in-family,Black,Male,<=50K,9,Divorced,0,0,50,,Craft-repair,Self-emp-not-inc,15673
22,200593,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,40,United-States,Sales,Private,15681
21,107801,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,6,United-States,,,15686
48,109832,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,0,1902,40,United-States,Prof-specialty,Private,15692
33,183000,Some-college,Not-in-family,White,Male,<=50K,10,Never-married,0,0,24,United-States,Other-service,Private,15695
22,302347,HS-grad,Own-child,White,Male,<=50K,9,Never-married,4416,0,40,United-States,Handlers-cleaners,Without-pay,15696
18,151463,11th,Other-relative,White,Male,<=50K,7,Never-married,0,0,7,United-States,,,15697
39,382802,10th,Not-in-family,Black,Male,<=50K,6,Widowed,0,1590,40,United-States,Machine-op-inspct,Private,15704
56,50791,Masters,Not-in-family,White,Male,<=50K,14,Divorced,0,1876,60,United-States,Sales,Self-emp-not-inc,15707
30,292465,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,40,United-States,Exec-managerial,Self-emp-inc,15714
38,99388,Assoc-acdm,Husband,White,Male,<=50K,12,Married-civ-spouse,0,0,40,El-Salvador,Other-service,Private,15715
46,154940,Some-college,Unmarried,White,Female,<=50K,10,Divorced,0,0,40,United-States,Sales,Private,15717
55,271795,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Other-service,Self-emp-not-inc,15720
45,166181,HS-grad,Own-child,Black,Female,<=50K,9,Divorced,0,0,40,United-States,Other-service,Local-gov,15741
39,108140,Assoc-voc,Husband,White,Male,<=50K,11,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,15753
47,268022,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,55,United-States,Transport-moving,Private,15755
27,191628,HS-grad,Not-in-family,Black,Male,<=50K,9,Never-married,2174,0,40,United-States,Transport-moving,Private,15757
27,37088,9th,Own-child,White,Male,<=50K,5,Never-married,0,0,30,United-States,Other-service,Private,15772
41,174575,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,1887,45,United-States,Transport-moving,Private,15788
40,209833,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,40,United-States,Craft-repair,Private,15799
58,143731,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,72,United-States,Sales,Self-emp-not-inc,15810
45,183710,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,0,0,48,United-States,Transport-moving,State-gov,15815
59,223131,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,0,0,60,United-States,Exec-managerial,Self-emp-not-inc,15845
36,212856,11th,Unmarried,White,Female,<=50K,7,Never-married,0,0,23,United-States,Other-service,Local-gov,15849
44,197389,HS-grad,Unmarried,White,Female,<=50K,9,Married-spouse-absent,0,0,40,United-States,Machine-op-inspct,Private,15850
23,199915,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,21,United-States,Other-service,State-gov,15867
40,166662,Prof-school,Husband,White,Male,>50K,15,Married-civ-spouse,15024,0,45,United-States,Prof-specialty,Private,15879
62,125155,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,38,United-States,Adm-clerical,Federal-gov,15894
22,274103,Bachelors,Own-child,White,Male,<=50K,13,Never-married,0,0,10,United-States,Prof-specialty,Federal-gov,15901
34,34862,Bachelors,Not-in-family,Amer-Indian-Eskimo,Male,>50K,13,Divorced,0,1564,60,United-States,Sales,Private,15908
24,144898,Some-college,Unmarried,White,Male,<=50K,10,Never-married,0,0,40,United-States,,,15912
23,193586,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,25,United-States,Adm-clerical,Private,15917
54,227832,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,15919
23,60668,10th,Husband,White,Male,<=50K,6,Married-civ-spouse,0,0,40,Portugal,Craft-repair,Private,15940
59,233312,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,15957
25,160261,Some-college,Own-child,Asian-Pac-Islander,Male,<=50K,10,Never-married,0,0,40,China,Exec-managerial,Private,15979
28,232945,HS-grad,Not-in-family,Other,Male,<=50K,9,Separated,0,0,30,United-States,Handlers-cleaners,Private,15993
33,206280,HS-grad,Not-in-family,Black,Male,<=50K,9,Never-married,0,0,40,United-States,Adm-clerical,Private,16024
37,206888,HS-grad,Not-in-family,White,Female,<=50K,9,Never-married,0,0,50,United-States,Exec-managerial,Private,16036
18,188241,11th,Own-child,White,Male,<=50K,7,Never-married,0,0,16,United-States,Other-service,Private,16048
53,290640,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,50,United-States,Sales,Self-emp-inc,16051
59,159724,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,7298,0,55,United-States,Sales,Private,16054
44,323627,Bachelors,Not-in-family,White,Female,<=50K,13,Never-married,0,0,5,United-States,Exec-managerial,Private,16065
41,293485,Some-college,Wife,White,Female,>50K,10,Married-civ-spouse,3103,0,40,United-States,Adm-clerical,State-gov,16082
53,81794,12th,Wife,White,Female,<=50K,8,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,16087
31,236599,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,45,United-States,Exec-managerial,Private,16095
48,118158,Assoc-acdm,Husband,White,Male,<=50K,12,Married-civ-spouse,0,0,44,United-States,Transport-moving,Private,16107
41,116391,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,40,Germany,Handlers-cleaners,Private,16108
24,287988,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,40,United-States,Armed-Forces,Federal-gov,16112
69,159077,11th,Husband,White,Male,<=50K,7,Married-civ-spouse,0,0,48,United-States,,,16137
48,174829,Assoc-acdm,Husband,White,Male,<=50K,12,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Private,16138
41,152742,Assoc-voc,Not-in-family,White,Female,<=50K,11,Divorced,3325,0,40,United-States,Tech-support,Private,16148
23,96635,Some-college,Own-child,Asian-Pac-Islander,Male,<=50K,10,Never-married,0,0,30,United-States,Machine-op-inspct,Private,16151
37,116960,Bachelors,Not-in-family,White,Male,>50K,13,Never-married,0,0,45,United-States,Prof-specialty,Private,16169
60,93272,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Other-service,Local-gov,16182
34,135785,Bachelors,Not-in-family,White,Female,<=50K,13,Never-married,0,0,36,United-States,Prof-specialty,Private,16185
32,108023,Masters,Not-in-family,White,Male,<=50K,14,Never-married,0,0,40,United-States,Adm-clerical,Private,16195
17,204018,11th,Unmarried,White,Male,<=50K,7,Never-married,0,0,15,United-States,Sales,Private,16196
47,101684,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,16204
48,39986,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,40,United-States,Handlers-cleaners,Private,16216
52,185283,Masters,Not-in-family,White,Male,<=50K,14,Never-married,0,0,40,United-States,Prof-specialty,Private,16230
28,119793,Assoc-voc,Not-in-family,White,Male,>50K,11,Divorced,10520,0,50,United-States,Exec-managerial,Private,16242
33,184306,HS-grad,Unmarried,White,Male,<=50K,9,Divorced,0,0,30,United-States,Handlers-cleaners,Private,16254
64,151540,11th,Unmarried,White,Female,<=50K,7,Widowed,0,0,16,United-States,Tech-support,Private,16256
36,162651,HS-grad,Not-in-family,White,Male,<=50K,9,Separated,0,0,40,Columbia,Adm-clerical,Private,16259
36,408427,Prof-school,Husband,White,Male,>50K,15,Married-civ-spouse,0,0,60,United-States,Prof-specialty,Self-emp-not-inc,16269
63,172740,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Prof-specialty,Private,16273
41,205153,Assoc-voc,Husband,White,Male,<=50K,11,Married-civ-spouse,0,0,40,United-States,Exec-managerial,Private,16274
39,35890,Assoc-acdm,Husband,White,Male,<=50K,12,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Private,16287
34,55176,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,40,United-States,Tech-support,Private,16304
25,109609,Some-college,Not-in-family,White,Male,<=50K,10,Never-married,0,0,25,United-States,Other-service,Private,16309
46,190115,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,1887,40,United-States,Sales,Private,16321
61,160062,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,16325
38,37778,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,60,United-States,Farming-fishing,Self-emp-not-inc,16339
45,199832,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,15,United-States,Adm-clerical,Private,16364
39,230329,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,40,Canada,Sales,Private,16419
42,376072,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,30,United-States,Transport-moving,Private,16420
59,113203,HS-grad,Not-in-family,White,Female,<=50K,9,Divorced,0,0,40,United-States,Adm-clerical,Private,16426
35,105138,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,40,United-States,Tech-support,Private,16429
25,31350,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,60,England,Handlers-cleaners,Private,16443
55,198145,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,7298,0,40,United-States,Prof-specialty,Private,16458
51,162988,10th,Unmarried,White,Female,<=50K,6,Divorced,0,0,25,United-States,Other-service,Private,16478
31,152156,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,45,United-States,Craft-repair,Private,16484
44,191256,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Private,16508
33,236396,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,35,United-States,Adm-clerical,Private,16537
42,159911,HS-grad,Unmarried,White,Female,<=50K,9,Divorced,0,0,40,United-States,Other-service,Private,16538
22,383603,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,40,United-States,Adm-clerical,Private,16546
46,225065,Preschool,Wife,White,Female,<=50K,1,Married-civ-spouse,0,0,40,Mexico,Machine-op-inspct,Private,16563
35,347491,Assoc-voc,Not-in-family,White,Male,<=50K,11,Never-married,0,0,40,United-States,Craft-repair,Private,16566
27,168138,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,40,United-States,Exec-managerial,Private,16582
39,370585,HS-grad,Not-in-family,Black,Male,<=50K,9,Separated,0,0,40,United-States,Machine-op-inspct,Private,16587
44,87282,Bachelors,Not-in-family,Asian-Pac-Islander,Female,<=50K,13,Never-married,0,0,38,United-States,Prof-specialty,State-gov,16631
60,204062,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,0,0,48,United-States,Prof-specialty,Local-gov,16638
34,319165,Doctorate,Husband,White,Male,>50K,16,Married-civ-spouse,0,0,50,United-States,Prof-specialty,Self-emp-not-inc,16658
27,322208,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,40,United-States,Transport-moving,Local-gov,16665
38,193961,Some-college,Husband,Asian-Pac-Islander,Male,>50K,10,Married-civ-spouse,0,0,40,Philippines,Craft-repair,Private,16674
21,32732,Some-college,Not-in-family,White,Male,<=50K,10,Never-married,0,0,40,United-States,Sales,Private,16675
41,107584,Some-college,Not-in-family,White,Male,<=50K,10,Separated,0,0,35,United-States,Transport-moving,Private,16679
20,39478,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,54,United-States,Exec-managerial,State-gov,16681
78,385242,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,9386,0,45,United-States,Exec-managerial,Self-emp-inc,16683
40,123306,Assoc-voc,Husband,White,Male,>50K,11,Married-civ-spouse,0,0,40,United-States,Prof-specialty,Private,16685
23,386705,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,24,United-States,Adm-clerical,Private,16688
42,162758,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,56,United-States,Handlers-cleaners,Self-emp-not-inc,16691
29,190765,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,0,0,44,United-States,Machine-op-inspct,Private,16693
21,186314,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,16694
37,112497,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,0,0,40,United-States,Exec-managerial,Private,16720
51,155963,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,55,United-States,Craft-repair,Self-emp-not-inc,16721
33,129707,Bachelors,Not-in-family,White,Male,>50K,13,Never-married,0,0,60,United-States,Adm-clerical,Private,16743
36,139770,Some-college,Own-child,White,Female,<=50K,10,Divorced,0,0,32,United-States,,,16749
29,168470,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,40,United-States,Transport-moving,Private,16754
28,70034,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,45,United-States,Sales,Private,16760
52,167527,11th,Unmarried,Black,Female,<=50K,7,Widowed,0,0,40,United-States,Other-service,Private,16765
27,420351,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,40,United-States,Transport-moving,Private,16769
33,215306,Assoc-voc,Not-in-family,White,Male,<=50K,11,Never-married,0,0,40,Cuba,Other-service,Private,16772
43,242968,Masters,Husband,Asian-Pac-Islander,Male,>50K,14,Married-civ-spouse,0,0,40,India,Exec-managerial,Private,16779
26,221626,Bachelors,Wife,White,Female,<=50K,13,Married-civ-spouse,0,0,40,United-States,,,16803
41,355918,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Tech-support,Federal-gov,16806
35,301862,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Private,16820
31,169583,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,40,United-States,Exec-managerial,Private,16822
48,383384,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Craft-repair,Self-emp-not-inc,16824
49,224393,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,55,United-States,Exec-managerial,Private,16833
49,209057,Some-college,Not-in-family,White,Male,<=50K,10,Divorced,0,0,40,United-States,Tech-support,Private,16840
49,216734,Prof-school,Not-in-family,White,Female,<=50K,15,Divorced,0,0,40,United-States,Exec-managerial,State-gov,16878
